case_id,family,source_work,source_case_id,source_file,query_changed_from_archived_record,outcome_changed_from_archived_record,transformation
971093,T2,SkillSafetyBench,checkout_pending-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971094,T2,MCP-SafetyBench,tool-description-poisoning-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971095,T2,SkillSafetyBench,checkout_pending-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971096,T2,SkillSafetyBench,checkout_pending-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971097,T2,SkillSafetyBench,checkout_pending-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971098,T2,AgentHazard,api-doc-poisoning-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971099,T2,SkillSafetyBench,checkout_pending-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
971100,T2,AgentHazard,api-doc-poisoning-inspired,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984000,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984001,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984002,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984003,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984004,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984005,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984006,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984007,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984008,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984009,T3,manual_sandbox_design,T3_part01_984000_984009.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984010,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984011,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984012,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984013,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984014,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984015,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984016,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984017,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984018,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984019,T3,manual_sandbox_design,T3_part02_984010_984019.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984020,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984021,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984022,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984023,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984024,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984025,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
984026,T3,manual_sandbox_design,T3_part03_984020_984029.json,,True,True,"Re-authored for this benchmark: wording, sandbox materialization, taxonomy, and observable verifier target may differ; the archived record preserves the mapping."
